,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
70,0.799991,0.79999,5.436509999999999e-06,-1.8122299999999998e-06,0.799995,0,0.0,0,12.5742,13.0908,0.28394542,0.0
71,0.799991,0.79999,0.0,5.436509999999999e-06,0.799995,0,0.0,0,12.5742,13.118,0.28794661,0.0
72,0.799991,0.79999,3.6242800000000005e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.6014,13.0772,0.2919409,0.0
73,0.799991,0.79999,3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.5742,13.0908,0.29593885,0.0
74,0.799991,0.79999,0.0,0.0,0.799995,0,0.0,0,12.6014,13.0772,0.29994332999999995,0.0
75,0.799991,0.79999,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.5742,13.0908,0.30394804999999997,0.0
76,0.799991,0.79999,1.81205e-06,0.0,0.799995,0,0.0,0,12.6014,13.1044,0.30794115,0.0
77,0.799991,0.79999,5.436509999999999e-06,0.0,0.799995,0,0.0,0,12.5742,13.0772,0.31194463,0.0
78,0.799991,0.79999,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.6014,13.0908,0.31593673,0.0
79,0.799991,0.79999,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.6014,13.1044,0.31994769,0.0
80,0.799991,0.79999,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6014,13.1044,0.32394447,0.0
81,0.799991,0.79999,0.0,0.0,0.799995,0,0.0,0,12.615,13.1044,0.32794152,0.0
82,0.799991,0.79999,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.615,13.0908,0.33194303,0.0
83,0.799991,0.79999,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.5878,13.0908,0.33593754,0.0
84,0.799991,0.79999,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.6286,13.1044,0.33994389999999997,0.0
85,0.799991,0.79999,3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6286,13.1044,0.34394555,0.0
86,0.799991,0.79999,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6014,13.118,0.34794258,0.0
